"","Relinquished","X","Date","Team","Acquired","Notes","slugPlayerBREF","isActive","yearsPlayer","countSeasons","slugSeasonRookie","slugSeasonLast","urlPlayerBioBREF","year","position1","hand","typeInjury"
"719","Chris Andersen",23972,"2016-12-17","Cavaliers","","placed on IL with torn ACL in right knee","anderch01",FALSE,"2002-2017",16,"2001-02","2016-17","https://www.basketball-reference.com/players/a/anderch01.html",2016,"Center","Right","knee"
"720","Chris Andersen",23972,"2016-12-17","Cavaliers","","placed on IL with torn ACL in right knee","anderch01",FALSE,"2002-2017",16,"2001-02","2016-17","https://www.basketball-reference.com/players/a/anderch01.html",2016,"PowerForward","Right","knee"
"721","Chris Andersen",22811,"2014-01-15","Heat","","placed on IL with body soreness / knee injury","anderch01",FALSE,"2002-2017",16,"2001-02","2016-17","https://www.basketball-reference.com/players/a/anderch01.html",2014,"Center","Right","knee"
"722","Chris Andersen",22811,"2014-01-15","Heat","","placed on IL with body soreness / knee injury","anderch01",FALSE,"2002-2017",16,"2001-02","2016-17","https://www.basketball-reference.com/players/a/anderch01.html",2014,"PowerForward","Right","knee"
"723","Chris Andersen",10827,"2014-05-26","Heat","","placed on IL with bruised thigh","anderch01",FALSE,"2002-2017",16,"2001-02","2016-17","https://www.basketball-reference.com/players/a/anderch01.html",2014,"Center","Right","thigh"
"724","Chris Andersen",10827,"2014-05-26","Heat","","placed on IL with bruised thigh","anderch01",FALSE,"2002-2017",16,"2001-02","2016-17","https://www.basketball-reference.com/players/a/anderch01.html",2014,"PowerForward","Right","thigh"
"725","Chris Bosh",14846,"2014-12-16","Heat","","placed on IL with strained left calf","boshch01",FALSE,"2004-2016",13,"2003-04","2015-16","https://www.basketball-reference.com/players/b/boshch01.html",2014,"Center","Left","calf"
"726","Chris Bosh",14846,"2014-12-16","Heat","","placed on IL with strained left calf","boshch01",FALSE,"2004-2016",13,"2003-04","2015-16","https://www.basketball-reference.com/players/b/boshch01.html",2014,"PowerForward","Left","calf"
"727","Chris Bosh",24928,"2016-02-19","Heat","","placed on IL with blood clots in leg (out for season)","boshch01",FALSE,"2004-2016",13,"2003-04","2015-16","https://www.basketball-reference.com/players/b/boshch01.html",2016,"Center","Left","leg"
"728","Chris Bosh",24928,"2016-02-19","Heat","","placed on IL with blood clots in leg (out for season)","boshch01",FALSE,"2004-2016",13,"2003-04","2015-16","https://www.basketball-reference.com/players/b/boshch01.html",2016,"PowerForward","Left","leg"
"729","Chris Boucher",41184,"2019-04-19","Raptors","","placed on IL with back spasms","bouchch01",TRUE,"2018-2021",4,"2017-18","2020-21","https://www.basketball-reference.com/players/b/bouchch01.html",2019,"PowerForward","Right","back"
"730","Chris Boucher",41184,"2019-04-19","Raptors","","placed on IL with back spasms","bouchch01",TRUE,"2018-2021",4,"2017-18","2020-21","https://www.basketball-reference.com/players/b/bouchch01.html",2019,"Center","Right","back"
"731","Chris Douglas-Roberts",20833,"2014-11-10","Clippers","","placed on IL with right Achilles injury","douglch01",FALSE,"2009-2015",7,"2008-09","2014-15","https://www.basketball-reference.com/players/d/douglch01.html",2014,"ShootingGuard","Right",""
"732","Chris Douglas-Roberts",20833,"2014-11-10","Clippers","","placed on IL with right Achilles injury","douglch01",FALSE,"2009-2015",7,"2008-09","2014-15","https://www.basketball-reference.com/players/d/douglch01.html",2014,"SmallForward","Right",""
"733","Chris Kaman",13865,"2015-02-11","Blazers","","placed on IL with ankle injury","kamanch01",FALSE,"2004-2016",13,"2003-04","2015-16","https://www.basketball-reference.com/players/k/kamanch01.html",2015,"Center","Right","ankle"
"734","Chris Kaman",4901,"2015-11-28","Blazers","","placed on IL with ankle injury","kamanch01",FALSE,"2004-2016",13,"2003-04","2015-16","https://www.basketball-reference.com/players/k/kamanch01.html",2015,"Center","Right","ankle"
"735","Chris Kaman",15908,"2015-12-18","Blazers","","placed on IL with illness","kamanch01",FALSE,"2004-2016",13,"2003-04","2015-16","https://www.basketball-reference.com/players/k/kamanch01.html",2015,"Center","Right","illness"
"736","Chris Kaman",7863,"2015-02-05","Blazers","","placed on IL with back injury","kamanch01",FALSE,"2004-2016",13,"2003-04","2015-16","https://www.basketball-reference.com/players/k/kamanch01.html",2015,"Center","Right","back"
"737","Chris Kaman",211183,"2016-03-28","Blazers","","placed on IL with illness","kamanch01",FALSE,"2004-2016",13,"2003-04","2015-16","https://www.basketball-reference.com/players/k/kamanch01.html",2016,"Center","Right","illness"
"738","Chris McCullough",10889,"2015-10-30","Nets","","placed on IL with knee injury","mcculch01",FALSE,"2016-2018",3,"2015-16","2017-18","https://www.basketball-reference.com/players/m/mcculch01.html",2015,"PowerForward","Right","knee"
"739","Chris Paul",20989,"2017-01-28","Clippers","","placed on IL recoverimg from surgery on left thumb to repair torn ligament","paulch01",TRUE,"2006-2021",16,"2005-06","2020-21","https://www.basketball-reference.com/players/p/paulch01.html",2017,"PointGuard","Right","thumb"
"740","Chris Paul",261246,"2020-08-13","Thunder","","placed on IL with left hand injury","paulch01",TRUE,"2006-2021",16,"2005-06","2020-21","https://www.basketball-reference.com/players/p/paulch01.html",2020,"PointGuard","Right","hand"
"741","Chris Paul",71030,"2017-10-21","Rockets","","placed on IL with bruised left knee","paulch01",TRUE,"2006-2021",16,"2005-06","2020-21","https://www.basketball-reference.com/players/p/paulch01.html",2017,"PointGuard","Right","knee"
"742","Chris Paul",211388,"2018-12-22","Rockets","","placed on IL with strained left hamstring","paulch01",TRUE,"2006-2021",16,"2005-06","2020-21","https://www.basketball-reference.com/players/p/paulch01.html",2018,"PointGuard","Right","hamstring"
"743","Chris Paul",16885,"2015-05-04","Clippers","","placed on IL with strained hamstring","paulch01",TRUE,"2006-2021",16,"2005-06","2020-21","https://www.basketball-reference.com/players/p/paulch01.html",2015,"PointGuard","Right","hamstring"
"744","Chris Paul",18801,"2014-01-06","Clippers","","placed on IL with separated right shoulder","paulch01",TRUE,"2006-2021",16,"2005-06","2020-21","https://www.basketball-reference.com/players/p/paulch01.html",2014,"PointGuard","Right","shoulder"
"745","Chris Paul",221024,"2016-04-27","Clippers","","placed on IL recovering from surgery on right hand to repair fracture (out for season)","paulch01",TRUE,"2006-2021",16,"2005-06","2020-21","https://www.basketball-reference.com/players/p/paulch01.html",2016,"PointGuard","Right","hand"
"746","Chris Silva",231247,"2020-08-18","Heat","","placed on IL with pubic bone injury, strained left groin","silvach01",TRUE,"2020-2021",2,"2019-20","2020-21","https://www.basketball-reference.com/players/s/silvach01.html",2020,"PowerForward","Right","groin"
"747","Chris Silva",51265,"2021-01-27","Heat","","placed on IL with left hip flexor injury","silvach01",TRUE,"2020-2021",2,"2019-20","2020-21","https://www.basketball-reference.com/players/s/silvach01.html",2021,"PowerForward","Right","hip"
"748","Chris Wilcox",15995,"2017-02-13","Celtics","","placed on IL with left Achilles tendinitis","wilcoch01",FALSE,"2003-2013",11,"2002-03","2012-13","https://www.basketball-reference.com/players/w/wilcoch01.html",2017,"Center","Right",""
"749","Chris Wilcox",15995,"2017-02-13","Celtics","","placed on IL with left Achilles tendinitis","wilcoch01",FALSE,"2003-2013",11,"2002-03","2012-13","https://www.basketball-reference.com/players/w/wilcoch01.html",2017,"PowerForward","Right",""
"750","Christian Wood",51269,"2021-02-05","Rockets","","placed on IL with sprained right ankle","woodch01",TRUE,"2016-2021",6,"2015-16","2020-21","https://www.basketball-reference.com/players/w/woodch01.html",2021,"PowerForward","Right","ankle"
"751","Christian Wood",51269,"2021-02-05","Rockets","","placed on IL with sprained right ankle","woodch01",TRUE,"2016-2021",6,"2015-16","2020-21","https://www.basketball-reference.com/players/w/woodch01.html",2021,"Center","Right","ankle"
"752","Christian Wood",221364,"2021-03-29","Rockets","","placed on IL with illness","woodch01",TRUE,"2016-2021",6,"2015-16","2020-21","https://www.basketball-reference.com/players/w/woodch01.html",2021,"PowerForward","Right","illness"
"753","Christian Wood",221364,"2021-03-29","Rockets","","placed on IL with illness","woodch01",TRUE,"2016-2021",6,"2015-16","2020-21","https://www.basketball-reference.com/players/w/woodch01.html",2021,"Center","Right","illness"
"754","Christian Wood",181206,"2019-12-20","Pistons","","placed on IL with left knee injury","woodch01",TRUE,"2016-2021",6,"2015-16","2020-21","https://www.basketball-reference.com/players/w/woodch01.html",2019,"PowerForward","Right","knee"
"755","Christian Wood",181206,"2019-12-20","Pistons","","placed on IL with left knee injury","woodch01",TRUE,"2016-2021",6,"2015-16","2020-21","https://www.basketball-reference.com/players/w/woodch01.html",2019,"Center","Right","knee"
"756","Christian Wood",161262,"2021-01-21","Rockets","","placed on IL with sprained right ankle","woodch01",TRUE,"2016-2021",6,"2015-16","2020-21","https://www.basketball-reference.com/players/w/woodch01.html",2021,"PowerForward","Right","ankle"
"757","Christian Wood",161262,"2021-01-21","Rockets","","placed on IL with sprained right ankle","woodch01",TRUE,"2016-2021",6,"2015-16","2020-21","https://www.basketball-reference.com/players/w/woodch01.html",2021,"Center","Right","ankle"
"758","Chuma Okeke",251253,"2021-01-01","Magic","","placed on IL with left knee injury","okekech01",TRUE,"2021",1,"2020-21","2020-21","https://www.basketball-reference.com/players/o/okekech01.html",2021,"PowerForward","Right","knee"
"759","Cleanthony Early",24913,"2016-01-01","Knicks","","placed on IL with knee injury (from gunshot wound)","earlycl01",FALSE,"2015-2016",2,"2014-15","2015-16","https://www.basketball-reference.com/players/e/earlycl01.html",2016,"SmallForward","Right","knee"
"760","Cleanthony Early",24855,"2015-01-15","Knicks","","placed on IL with ankle injury","earlycl01",FALSE,"2015-2016",2,"2014-15","2015-16","https://www.basketball-reference.com/players/e/earlycl01.html",2015,"SmallForward","Right","ankle"
"761","Cliff Alexander",5887,"2015-10-28","Blazers","","placed on IL with sore left knee","alexacl01",FALSE,"2016",1,"2015-16","2015-16","https://www.basketball-reference.com/players/a/alexacl01.html",2015,"PowerForward","Right","knee"
"762","Clint Capela",14974,"2016-12-20","Rockets","","placed on IL with fractured fibula in left leg","capelca01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/c/capelca01.html",2016,"Center","Right","leg"
"763","Clint Capela",221286,"2019-12-28","Rockets","","placed on IL with right heel injury","capelca01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/c/capelca01.html",2019,"Center","Right","heel"
"764","Clint Capela",111198,"2019-11-27","Rockets","","placed on IL with illness","capelca01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/c/capelca01.html",2019,"Center","Right","illness"
"765","Clint Capela",25071,"2019-11-15","Rockets","","placed on IL with concussion","capelca01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/c/capelca01.html",2019,"Center","Right","concussion"
"766","Clint Capela",181150,"2019-01-14","Rockets","","placed on IL with right thumb injury","capelca01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/c/capelca01.html",2019,"Center","Right","thumb"
"767","Clint Capela",25093,"2020-01-11","Rockets","","placed on IL with right heel injury","capelca01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/c/capelca01.html",2020,"Center","Right","heel"
"768","Clint Capela",121222,"2020-01-27","Rockets","","placed on IL with right heel injury","capelca01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/c/capelca01.html",2020,"Center","Right","heel"
"769","Clint Capela",51224,"2020-01-31","Rockets","","placed on IL with right heel injury","capelca01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/c/capelca01.html",2020,"Center","Right","heel"
"770","Clint Capela",81280,"2021-03-14","Hawks","","placed on IL with heel injury","capelca01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/c/capelca01.html",2021,"Center","Right","heel"
"771","Clint Capela",201250,"2020-12-23","Hawks","","placed on IL with sore left Achilles","capelca01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/c/capelca01.html",2020,"Center","Right",""
"772","Clint Capela",151277,"2021-03-03","Hawks","","placed on IL with right foot injury","capelca01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/c/capelca01.html",2021,"Center","Right","foot"
"773","Clint Capela",24827,"2014-10-28","Rockets","","placed on IL with strained groin","capelca01",TRUE,"2015-2021",7,"2014-15","2020-21","https://www.basketball-reference.com/players/c/capelca01.html",2014,"Center","Right","groin"
"774","Cody Martin",26005,"2020-02-08","Hornets","","placed on IL with concussion","martico01",TRUE,"2020-2021",2,"2019-20","2020-21","https://www.basketball-reference.com/players/m/martico01.html",2020,"SmallForward","Right","concussion"
"775","Cody Zeller",23871,"2015-03-11","Hornets","","placed on IL with shoulder injury","zelleco01",TRUE,"2014-2021",8,"2013-14","2020-21","https://www.basketball-reference.com/players/z/zelleco01.html",2015,"Center","Right","shoulder"
"776","Cody Zeller",26923,"2016-01-29","Hornets","","placed on IL with strained right shoulder","zelleco01",TRUE,"2014-2021",8,"2013-14","2020-21","https://www.basketball-reference.com/players/z/zelleco01.html",2016,"Center","Right","shoulder"
"777","Cody Zeller",91198,"2019-11-27","Hornets","","placed on IL with bruised left hip","zelleco01",TRUE,"2014-2021",8,"2013-14","2020-21","https://www.basketball-reference.com/players/z/zelleco01.html",2019,"Center","Right","hip"
"778","Cody Zeller",51054,"2017-12-08","Hornets","","placed on IL with torn meniscus in left knee","zelleco01",TRUE,"2014-2021",8,"2013-14","2020-21","https://www.basketball-reference.com/players/z/zelleco01.html",2017,"Center","Right","knee"
"779","Cody Zeller",20961,"2016-11-21","Hornets","","placed on IL with sore shoulder","zelleco01",TRUE,"2014-2021",8,"2013-14","2020-21","https://www.basketball-reference.com/players/z/zelleco01.html",2016,"Center","Right","shoulder"
"780","Cody Zeller",151251,"2020-12-26","Hornets","","placed on IL with fractured left hand","zelleco01",TRUE,"2014-2021",8,"2013-14","2020-21","https://www.basketball-reference.com/players/z/zelleco01.html",2020,"Center","Right","hand"
"781","Cody Zeller",26059,"2021-03-19","Hornets","","placed on IL with bursitis in left shoulder","zelleco01",TRUE,"2014-2021",8,"2013-14","2020-21","https://www.basketball-reference.com/players/z/zelleco01.html",2021,"Center","Right","shoulder"
"782","Cody Zeller",4875,"2015-03-22","Hornets","","placed on IL with sore right shoulder (out for season)","zelleco01",TRUE,"2014-2021",8,"2013-14","2020-21","https://www.basketball-reference.com/players/z/zelleco01.html",2015,"Center","Right","shoulder"
"783","Cody Zeller",121028,"2017-10-20","Hornets","","bone bruise in right knee (DTD)","zelleco01",TRUE,"2014-2021",8,"2013-14","2020-21","https://www.basketball-reference.com/players/z/zelleco01.html",2017,"Center","Right","knee"
"784","Cody Zeller",18894,"2015-11-13","Hornets","","placed on IL with ankle injury","zelleco01",TRUE,"2014-2021",8,"2013-14","2020-21","https://www.basketball-reference.com/players/z/zelleco01.html",2015,"Center","Right","ankle"
"785","Cody Zeller",131090,"2018-02-28","Hornets","","placed on IL with sore left knee","zelleco01",TRUE,"2014-2021",8,"2013-14","2020-21","https://www.basketball-reference.com/players/z/zelleco01.html",2018,"Center","Right","knee"
"786","Cody Zeller",141146,"2019-01-02","Hornets","","placed on IL with fractured right hand","zelleco01",TRUE,"2014-2021",8,"2013-14","2020-21","https://www.basketball-reference.com/players/z/zelleco01.html",2019,"Center","Right","hand"
"787","Cody Zeller",101095,"2018-03-10","Hornets","","placed on IL with sore left knee (out for season)","zelleco01",TRUE,"2014-2021",8,"2013-14","2020-21","https://www.basketball-reference.com/players/z/zelleco01.html",2018,"Center","Right","knee"
"788","Cody Zeller",121171,"2019-03-15","Hornets","","placed on IL with sore left knee (out for season)","zelleco01",TRUE,"2014-2021",8,"2013-14","2020-21","https://www.basketball-reference.com/players/z/zelleco01.html",2019,"Center","Right","knee"
"789","Cody Zeller",4979,"2017-01-02","Hornets","","placed on IL with concussion (DTD)","zelleco01",TRUE,"2014-2021",8,"2013-14","2020-21","https://www.basketball-reference.com/players/z/zelleco01.html",2017,"Center","Right","concussion"
"790","Cole Aldrich",201104,"2018-03-26","Timberwolves","","placed on IL with illness","aldrico01",FALSE,"2011-2018",8,"2010-11","2017-18","https://www.basketball-reference.com/players/a/aldrico01.html",2018,"Center","Right","illness"
"791","Collin Sexton",51284,"2021-03-24","Cavaliers","","placed on IL with right hamstring injury","sextoco01",TRUE,"2019-2021",3,"2018-19","2020-21","https://www.basketball-reference.com/players/s/sextoco01.html",2021,"PointGuard","Right","hamstring"
"792","Collin Sexton",51284,"2021-03-24","Cavaliers","","placed on IL with right hamstring injury","sextoco01",TRUE,"2019-2021",3,"2018-19","2020-21","https://www.basketball-reference.com/players/s/sextoco01.html",2021,"ShootingGuard","Right","hamstring"
"793","Courtney Lee",10977,"2016-12-28","Knicks","","placed on IL with sore right wrist","leeco01",TRUE,"2009-2020",12,"2008-09","2019-20","https://www.basketball-reference.com/players/l/leeco01.html",2016,"ShootingGuard","Right","wrist"
"794","Courtney Lee",20874,"2015-03-21","Grizzlies","","placed on IL with right hand injury","leeco01",TRUE,"2009-2020",12,"2008-09","2019-20","https://www.basketball-reference.com/players/l/leeco01.html",2015,"ShootingGuard","Right","hand"
"795","Courtney Lee",111181,"2019-04-09","Mavericks","","placed on IL with bruised left hip","leeco01",TRUE,"2009-2020",12,"2008-09","2019-20","https://www.basketball-reference.com/players/l/leeco01.html",2019,"ShootingGuard","Right","hip"
"796","Courtney Lee",9830,"2014-11-01","Grizzlies","","placed on IL with concussion","leeco01",TRUE,"2009-2020",12,"2008-09","2019-20","https://www.basketball-reference.com/players/l/leeco01.html",2014,"ShootingGuard","Right","concussion"
"797","Courtney Lee",61249,"2020-08-30","Mavericks","","placed on IL with left calf injury (out for season)","leeco01",TRUE,"2009-2020",12,"2008-09","2019-20","https://www.basketball-reference.com/players/l/leeco01.html",2020,"ShootingGuard","Right","calf"
"798","Courtney Lee",23965,"2016-12-02","Knicks","","placed on IL with sprained left ankle (DTD)","leeco01",TRUE,"2009-2020",12,"2008-09","2019-20","https://www.basketball-reference.com/players/l/leeco01.html",2016,"ShootingGuard","Right","ankle"
"799","D.J. Wilson",211364,"2018-10-17","Bucks","","placed on IL with strained right hamstring","wilsodj01",TRUE,"2018-2021",4,"2017-18","2020-21","https://www.basketball-reference.com/players/w/wilsodj01.html",2018,"PowerForward","Right","hamstring"
"800","D'Angelo Russell",9915,"2016-01-04","Lakers","","placed on IL with illness","russeda01",TRUE,"2016-2021",6,"2015-16","2020-21","https://www.basketball-reference.com/players/r/russeda01.html",2016,"PointGuard","Left","illness"
"801","D'Angelo Russell",8960,"2016-11-18","Lakers","","placed on IL with sore left knee","russeda01",TRUE,"2016-2021",6,"2015-16","2020-21","https://www.basketball-reference.com/players/r/russeda01.html",2016,"PointGuard","Left","knee"
"802","D'Angelo Russell",261198,"2019-11-29","Warriors","","placed on IL with sprained right thumb","russeda01",TRUE,"2016-2021",6,"2015-16","2020-21","https://www.basketball-reference.com/players/r/russeda01.html",2019,"PointGuard","Left","thumb"
"803","D'Angelo Russell",25090,"2020-01-04","Warriors","","placed on IL with right shoulder injury","russeda01",TRUE,"2016-2021",6,"2015-16","2020-21","https://www.basketball-reference.com/players/r/russeda01.html",2020,"PointGuard","Left","shoulder"
"804","D'Angelo Russell",191041,"2017-11-14","Nets","","placed on IL with bruised left knee","russeda01",TRUE,"2016-2021",6,"2015-16","2020-21","https://www.basketball-reference.com/players/r/russeda01.html",2017,"PointGuard","Left","knee"
"805","D'Angelo Russell",261077,"2018-01-27","Nets","","placed on IL for rest","russeda01",TRUE,"2016-2021",6,"2015-16","2020-21","https://www.basketball-reference.com/players/r/russeda01.html",2018,"PointGuard","Left","rest"
"806","D'Angelo Russell",9987,"2017-01-22","Lakers","","placed on IL with strained left calf / sprained ligament in right knee","russeda01",TRUE,"2016-2021",6,"2015-16","2020-21","https://www.basketball-reference.com/players/r/russeda01.html",2017,"PointGuard","Left","knee"
"807","D'Angelo Russell",6962,"2016-11-22","Lakers","","placed on IL with sore left knee","russeda01",TRUE,"2016-2021",6,"2015-16","2020-21","https://www.basketball-reference.com/players/r/russeda01.html",2016,"PointGuard","Left","knee"
"808","D'Angelo Russell",81014,"2017-04-05","Lakers","","placed on IL with sore left knee","russeda01",TRUE,"2016-2021",6,"2015-16","2020-21","https://www.basketball-reference.com/players/r/russeda01.html",2017,"PointGuard","Left","knee"
"809","D'Angelo Russell",211277,"2017-10-25","Nets","","placed on IL with sprained right knee","russeda01",TRUE,"2016-2021",6,"2015-16","2020-21","https://www.basketball-reference.com/players/r/russeda01.html",2017,"PointGuard","Left","knee"
"810","D'Angelo Russell",251270,"2021-02-10","Timberwolves","","placed on IL with sore left leg","russeda01",TRUE,"2016-2021",6,"2015-16","2020-21","https://www.basketball-reference.com/players/r/russeda01.html",2021,"PointGuard","Left","leg"
"811","D'Angelo Russell",4973,"2016-12-17","Lakers","","placed on IL for rest","russeda01",TRUE,"2016-2021",6,"2015-16","2020-21","https://www.basketball-reference.com/players/r/russeda01.html",2016,"PointGuard","Left","rest"
"813","Damian Lillard",101234,"2020-03-02","Blazers","","placed on IL with strained right groin","lillada01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/l/lillada01.html",2020,"PointGuard","Right","groin"
"814","Damian Lillard",251284,"2021-03-26","Blazers","","placed on IL with bruised left knee","lillada01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/l/lillada01.html",2021,"PointGuard","Right","knee"
"815","Damian Lillard",241248,"2020-08-25","Blazers","","placed on IL with sprained right knee (out for season)","lillada01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/l/lillada01.html",2020,"PointGuard","Right","knee"
"816","Damian Lillard",25032,"2019-01-26","Blazers","","placed on IL with sore right knee","lillada01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/l/lillada01.html",2019,"PointGuard","Right","knee"
"817","Damian Lillard",141069,"2018-01-07","Blazers","","placed on IL with strained right calf","lillada01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/l/lillada01.html",2018,"PointGuard","Right","calf"
"818","Damian Lillard",231109,"2018-04-05","Blazers","","placed on IL with sprained left ankle","lillada01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/l/lillada01.html",2018,"PointGuard","Right","ankle"
"819","Damian Lillard",81196,"2019-11-23","Blazers","","placed on IL with back spasms","lillada01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/l/lillada01.html",2019,"PointGuard","Right","back"
"820","Damian Lillard",8976,"2016-12-26","Blazers","","placed on IL with sprained left ankle","lillada01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/l/lillada01.html",2016,"PointGuard","Right","ankle"
"821","Damien Inglis",13912,"2015-12-28","Bucks","","placed on IL with sore ankle","inglida01",FALSE,"2016",1,"2015-16","2015-16","https://www.basketball-reference.com/players/i/inglida01.html",2015,"SmallForward","Right","ankle"
"822","Damien Inglis",17849,"2014-12-26","Bucks","","placed on IL with right ankle injury (out for season)","inglida01",FALSE,"2016",1,"2015-16","2015-16","https://www.basketball-reference.com/players/i/inglida01.html",2014,"SmallForward","Right","ankle"
"823","Damien Inglis",9828,"2014-10-29","Bucks","","placed on IL with surgery on right ankle/foot","inglida01",FALSE,"2016",1,"2015-16","2015-16","https://www.basketball-reference.com/players/i/inglida01.html",2014,"SmallForward","Right",""
"824","Damion Lee",31193,"2019-11-12","Warriors","","placed on IL with fractured right hand","leeda03",TRUE,"2018-2021",4,"2017-18","2020-21","https://www.basketball-reference.com/players/l/leeda03.html",2019,"ShootingGuard","Right","hand"
"825","Damyean Dotson",31227,"2020-02-06","Knicks","","placed on IL with illness","dotsoda01",TRUE,"2018-2021",4,"2017-18","2020-21","https://www.basketball-reference.com/players/d/dotsoda01.html",2020,"ShootingGuard","Right","illness"
"826","Daniel Gafford",251226,"2020-02-06","Bulls","","placed on IL with sprained right ankle","gaffoda01",TRUE,"2020-2021",2,"2019-20","2020-21","https://www.basketball-reference.com/players/g/gaffoda01.html",2020,"Center","Right","ankle"
"827","Daniel Gafford",251226,"2020-02-06","Bulls","","placed on IL with sprained right ankle","gaffoda01",TRUE,"2020-2021",2,"2019-20","2020-21","https://www.basketball-reference.com/players/g/gaffoda01.html",2020,"PowerForward","Right","ankle"
"828","Daniel Gafford",61218,"2020-01-17","Bulls","","placed on IL with right thumb injury","gaffoda01",TRUE,"2020-2021",2,"2019-20","2020-21","https://www.basketball-reference.com/players/g/gaffoda01.html",2020,"Center","Right","thumb"
"829","Daniel Gafford",61218,"2020-01-17","Bulls","","placed on IL with right thumb injury","gaffoda01",TRUE,"2020-2021",2,"2019-20","2020-21","https://www.basketball-reference.com/players/g/gaffoda01.html",2020,"PowerForward","Right","thumb"
"830","Daniel Theis",101197,"2019-11-25","Celtics","","placed on IL with illness","theisda01",TRUE,"2018-2021",4,"2017-18","2020-21","https://www.basketball-reference.com/players/t/theisda01.html",2019,"Center","Right","illness"
"831","Daniel Theis",211343,"2018-03-14","Celtics","","placed on IL with torn meniscus in left knee (out for season)","theisda01",TRUE,"2018-2021",4,"2017-18","2020-21","https://www.basketball-reference.com/players/t/theisda01.html",2018,"Center","Right","knee"
"832","Daniel Theis",181187,"2019-10-26","Celtics","","placed on IL with sprained left ankle","theisda01",TRUE,"2018-2021",4,"2017-18","2020-21","https://www.basketball-reference.com/players/t/theisda01.html",2019,"Center","Right","ankle"
"833","Daniel Theis",191245,"2020-08-12","Celtics","","placed on IL with sore right foot","theisda01",TRUE,"2018-2021",4,"2017-18","2020-21","https://www.basketball-reference.com/players/t/theisda01.html",2020,"Center","Right","foot"
"834","Daniel Theis",71226,"2020-02-05","Celtics","","placed on IL with sprained right ankle","theisda01",TRUE,"2018-2021",4,"2017-18","2020-21","https://www.basketball-reference.com/players/t/theisda01.html",2020,"Center","Right","ankle"
"835","Daniel Theis",171216,"2020-01-13","Celtics","","placed on IL with sore right knee","theisda01",TRUE,"2018-2021",4,"2017-18","2020-21","https://www.basketball-reference.com/players/t/theisda01.html",2020,"Center","Right","knee"
"836","Daniel Theis",231170,"2019-03-14","Celtics","","placed on IL with illness","theisda01",TRUE,"2018-2021",4,"2017-18","2020-21","https://www.basketball-reference.com/players/t/theisda01.html",2019,"Center","Right","illness"
"837","Daniel Theis",141123,"2018-10-30","Celtics","","placed on IL with plantar fascia in right foot","theisda01",TRUE,"2018-2021",4,"2017-18","2020-21","https://www.basketball-reference.com/players/t/theisda01.html",2018,"Center","Right","foot"
"838","Danilo Gallinari",17848,"2014-12-22","Nuggets","","placed on IL recovering from surgery on right knee to repair torn meniscus","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2014,"SmallForward","Right","knee"
"839","Danilo Gallinari",17848,"2014-12-22","Nuggets","","placed on IL recovering from surgery on right knee to repair torn meniscus","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2014,"PowerForward","Right","knee"
"841","Danilo Gallinari",17848,"2014-12-22","Nuggets","","placed on IL recovering from surgery on right knee to repair torn meniscus","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2014,"ShootingGuard","Right","knee"
"842","Danilo Gallinari",171207,"2019-12-22","Thunder","","placed on IL with sore left ankle","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2019,"SmallForward","Right","ankle"
"843","Danilo Gallinari",171207,"2019-12-22","Thunder","","placed on IL with sore left ankle","gallida01",TRUE,"2009-2021",13,"2008-09","2020-21","https://www.basketball-reference.com/players/g/gallida01.html",2019,"PowerForward","Right","ankle"
